file,truth,pred_label,pred_prob,p_Positive,p_Negative
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00048.jpg,negative,Negative,1.0,1.1242484276863252e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00049.jpg,negative,Negative,1.0,1.8195599307790674e-30,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00050.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00051.jpg,negative,Negative,1.0,2.812294965088051e-29,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00052.jpg,negative,Negative,1.0,1.1470863451671945e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00053.jpg,negative,Negative,1.0,3.2023273778982432e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00054.jpg,negative,Negative,1.0,2.7908290290029845e-26,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00055.jpg,negative,Negative,1.0,2.5578699993643508e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00056.jpg,negative,Negative,1.0,1.3286672313045887e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00057.jpg,negative,Negative,1.0,2.5965066549745938e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00058.jpg,negative,Negative,0.9983580708503723,0.0016418539453297853,0.9983580708503723
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00059.jpg,negative,Negative,0.9999991655349731,8.8499069761383e-07,0.9999991655349731
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00060.jpg,negative,Negative,1.0,1.6194764713289844e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00061.jpg,negative,Negative,0.9883244037628174,0.011675603687763214,0.9883244037628174
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00062.jpg,negative,Negative,1.0,6.662688734060396e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00063.jpg,negative,Positive,1.0,1.0,8.131739726024989e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00064.jpg,negative,Negative,1.0,1.8771403410147728e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00065.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00066.jpg,negative,Negative,1.0,1.9593071609591561e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00067.jpg,negative,Negative,1.0,2.073580909041299e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00068.jpg,negative,Negative,1.0,2.356532926816088e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00069.jpg,negative,Negative,0.999997615814209,2.3647589841857553e-06,0.999997615814209
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00070.jpg,negative,Negative,1.0,2.247950582167477e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00071.jpg,negative,Negative,1.0,3.0842739784102007e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00072.jpg,negative,Negative,1.0,2.484515414583055e-12,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00073.jpg,negative,Negative,1.0,4.007283671558781e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00074.jpg,negative,Negative,1.0,5.224088869826282e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00075.jpg,negative,Negative,0.9968447685241699,0.0031552885193377733,0.9968447685241699
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00076.jpg,negative,Negative,1.0,6.161297329537047e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00077.jpg,negative,Negative,1.0,7.020778958199969e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00078.jpg,negative,Negative,0.9998859167098999,0.00011402817472117022,0.9998859167098999
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00079.jpg,negative,Positive,0.9997445940971375,0.9997445940971375,0.00025545028620399535
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00080.jpg,negative,Negative,0.9995638728141785,0.0004360815219115466,0.9995638728141785
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00081.jpg,negative,Negative,1.0,8.10160257478321e-34,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00082.jpg,negative,Negative,1.0,1.0485998823527166e-28,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00083.jpg,negative,Positive,0.9935572743415833,0.9935572743415833,0.006442703772336245
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00084.jpg,negative,Negative,1.0,2.347445437888519e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00085.jpg,negative,Negative,1.0,1.965716478480317e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00086.jpg,negative,Negative,0.5616788864135742,0.438321053981781,0.5616788864135742
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00087.jpg,negative,Negative,0.9999984502792358,1.5845063217057032e-06,0.9999984502792358
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00088.jpg,negative,Negative,0.9999966621398926,3.3714047731336905e-06,0.9999966621398926
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00089.jpg,negative,Negative,1.0,9.105354170874759e-22,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00090.jpg,negative,Negative,0.9999264478683472,7.354314584517851e-05,0.9999264478683472
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00091.jpg,negative,Negative,1.0,4.678047105244332e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00092.jpg,negative,Negative,1.0,6.390764141587153e-24,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00093.jpg,negative,Negative,1.0,1.988982534228967e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00094.jpg,negative,Negative,1.0,7.217440686753604e-32,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00095.jpg,negative,Negative,0.9999949932098389,4.95976291858824e-06,0.9999949932098389
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00096.jpg,negative,Negative,0.9999676942825317,3.2328502129530534e-05,0.9999676942825317
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00097.jpg,negative,Negative,0.971757709980011,0.028242291882634163,0.971757709980011
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00098.jpg,negative,Negative,0.9999152421951294,8.479074313072488e-05,0.9999152421951294
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00099.jpg,negative,Negative,0.9999998807907104,1.24853116290069e-07,0.9999998807907104
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00100.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00101.jpg,negative,Negative,1.0,9.557940456332839e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00102.jpg,negative,Negative,0.9999979734420776,2.0427619347174186e-06,0.9999979734420776
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00103.jpg,negative,Positive,0.9999829530715942,0.9999829530715942,1.6991270967992023e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00104.jpg,negative,Positive,1.0,1.0,2.429403359865555e-15
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00105.jpg,negative,Positive,1.0,1.0,1.826443944002998e-12
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00106.jpg,negative,Positive,0.9558438658714294,0.9558438658714294,0.044156089425086975
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00107.jpg,negative,Positive,0.9999998807907104,0.9999998807907104,9.608179851738896e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00108.jpg,negative,Positive,0.9988574981689453,0.9988574981689453,0.0011425099801272154
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00109.jpg,negative,Negative,1.0,1.5250983004716976e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00110.jpg,negative,Negative,1.0,1.9298445064208636e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00111.jpg,negative,Negative,0.9977478384971619,0.0022521710488945246,0.9977478384971619
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00112.jpg,negative,Negative,0.6665416359901428,0.3334583044052124,0.6665416359901428
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00113.jpg,negative,Negative,0.9999957084655762,4.236268978274893e-06,0.9999957084655762
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00114.jpg,negative,Negative,1.0,1.8670057500003168e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00115.jpg,negative,Negative,1.0,7.955599070144648e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00116.jpg,negative,Positive,0.759706974029541,0.759706974029541,0.2402929663658142
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00117.jpg,negative,Negative,1.0,1.0812538364657343e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00118.jpg,negative,Negative,0.9999665021896362,3.352056228322908e-05,0.9999665021896362
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00119.jpg,negative,Negative,1.0,6.669011121118729e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00120.jpg,negative,Negative,1.0,1.1368977380206553e-23,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00121.jpg,negative,Negative,1.0,2.8543716883410527e-21,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00122.jpg,negative,Negative,1.0,7.380225597319878e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00123.jpg,negative,Positive,0.9999661445617676,0.9999661445617676,3.39041325787548e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00124.jpg,negative,Positive,1.0,1.0,7.036971881957028e-18
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00125.jpg,negative,Positive,1.0,1.0,2.3976122438255418e-23
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00126.jpg,negative,Positive,1.0,1.0,4.3005570286867337e-29
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00127.jpg,negative,Positive,1.0,1.0,1.0122076510299394e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00128.jpg,negative,Positive,1.0,1.0,2.335689974763966e-10
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00129.jpg,negative,Negative,0.7044749855995178,0.2955249845981598,0.7044749855995178
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00130.jpg,negative,Negative,0.999902606010437,9.736688662087545e-05,0.999902606010437
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00131.jpg,negative,Negative,0.9995673298835754,0.00043262611143290997,0.9995673298835754
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00132.jpg,negative,Positive,0.999984860420227,0.999984860420227,1.5131255167943891e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00133.jpg,negative,Positive,0.99998939037323,0.99998939037323,1.0568676771072205e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00134.jpg,negative,Positive,0.9985998272895813,0.9985998272895813,0.0014001581585034728
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00135.jpg,negative,Negative,1.0,2.725634625497849e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00136.jpg,negative,Positive,0.9653565883636475,0.9653565883636475,0.03464336320757866
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00137.jpg,negative,Positive,0.8401816487312317,0.8401816487312317,0.15981830656528473
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00138.jpg,negative,Negative,1.0,1.6604923658292137e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00139.jpg,negative,Positive,0.5368437170982361,0.5368437170982361,0.4631563425064087
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00140.jpg,negative,Negative,1.0,6.604658216071844e-38,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00141.jpg,negative,Negative,0.8746918439865112,0.125308096408844,0.8746918439865112
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00142.jpg,negative,Negative,0.9889819025993347,0.01101802196353674,0.9889819025993347
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00143.jpg,negative,Positive,1.0,1.0,4.7012833626070005e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00144.jpg,negative,Positive,1.0,1.0,4.0360929876026574e-11
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00145.jpg,negative,Positive,1.0,1.0,9.04878168922485e-13
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00146.jpg,negative,Positive,1.0,1.0,4.4286974087981434e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00147.jpg,negative,Positive,1.0,1.0,1.2450921620483068e-19
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00148.jpg,negative,Positive,1.0,1.0,2.082189170880985e-18
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00149.jpg,negative,Positive,1.0,1.0,4.3738246087634594e-18
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00150.jpg,negative,Positive,1.0,1.0,9.686181575419385e-19
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00151.jpg,negative,Positive,0.9999966621398926,0.9999966621398926,3.369781325091026e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00152.jpg,negative,Positive,0.9998610019683838,0.9998610019683838,0.00013903183571528643
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00153.jpg,negative,Positive,1.0,1.0,4.522421992447789e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00154.jpg,negative,Positive,0.999562680721283,0.999562680721283,0.00043731104233302176
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00155.jpg,negative,Negative,1.0,2.7627494069608696e-14,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00156.jpg,negative,Negative,1.0,1.1211117971476892e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00157.jpg,negative,Negative,1.0,4.010552956401625e-08,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00158.jpg,negative,Negative,0.9999572038650513,4.277006155462004e-05,0.9999572038650513
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00159.jpg,negative,Negative,1.0,1.0108175520382365e-26,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00160.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00161.jpg,negative,Positive,0.9999916553497314,0.9999916553497314,8.360474566870835e-06
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00162.jpg,negative,Positive,1.0,1.0,1.6500056122846843e-14
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00163.jpg,negative,Positive,1.0,1.0,5.614967956247959e-25
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00164.jpg,negative,Positive,1.0,1.0,2.189668368499098e-12
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00165.jpg,negative,Positive,0.9935844540596008,0.9935844540596008,0.0064155892468988895
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00166.jpg,negative,Positive,1.0,1.0,3.5493918915108225e-09
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00167.jpg,negative,Negative,1.0,2.6555527221638897e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00168.jpg,negative,Positive,0.8809913992881775,0.8809913992881775,0.11900866031646729
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00169.jpg,negative,Positive,1.0,1.0,1.1934418786552214e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00170.jpg,negative,Negative,0.9824145436286926,0.01758548989892006,0.9824145436286926
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00171.jpg,negative,Positive,0.9992740750312805,0.9992740750312805,0.0007259040721692145
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00172.jpg,negative,Negative,0.9995513558387756,0.0004485769895836711,0.9995513558387756
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00173.jpg,negative,Negative,0.9991675615310669,0.0008324653026647866,0.9991675615310669
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00174.jpg,negative,Negative,0.9999958276748657,4.177993105258793e-06,0.9999958276748657
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00175.jpg,negative,Negative,1.0,9.392546740372154e-10,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00176.jpg,negative,Negative,1.0,3.8910969752466e-17,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00177.jpg,negative,Negative,1.0,7.91001575350947e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00178.jpg,negative,Negative,1.0,9.221817087734507e-09,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00179.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00180.jpg,negative,Negative,1.0,2.6686316874499486e-18,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00181.jpg,negative,Positive,0.9752174615859985,0.9752174615859985,0.024782581254839897
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00182.jpg,negative,Positive,1.0,1.0,6.300886378756065e-23
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00183.jpg,negative,Positive,1.0,1.0,4.266795912869202e-22
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00184.jpg,negative,Positive,1.0,1.0,3.105641028544793e-31
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00185.jpg,negative,Positive,1.0,1.0,9.89971428068633e-25
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00186.jpg,negative,Positive,1.0,1.0,2.199561045841808e-22
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00187.jpg,negative,Positive,1.0,1.0,3.5122574878858337e-13
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00188.jpg,negative,Positive,1.0,1.0,1.7122354923810343e-15
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00189.jpg,negative,Negative,0.9528525471687317,0.04714744910597801,0.9528525471687317
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00190.jpg,negative,Negative,1.0,5.488371558178091e-25,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00191.jpg,negative,Negative,0.9999978542327881,2.1762466531072278e-06,0.9999978542327881
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00192.jpg,negative,Negative,0.9995158910751343,0.0004840709443669766,0.9995158910751343
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00193.jpg,negative,Positive,0.8483986854553223,0.8483986854553223,0.15160128474235535
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00194.jpg,negative,Negative,1.0,5.603945085752571e-11,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00195.jpg,negative,Negative,1.0,0.0,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00196.jpg,negative,Negative,1.0,6.12649687925515e-13,1.0
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00197.jpg,negative,Positive,0.9999690055847168,0.9999690055847168,3.0952134693507105e-05
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00198.jpg,negative,Positive,0.9999992847442627,0.9999992847442627,7.576581424473261e-07
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00199.jpg,negative,Positive,1.0,1.0,3.682109819954857e-15
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00200.jpg,negative,Positive,1.0,1.0,5.966792815045863e-14
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00201.jpg,negative,Positive,1.0,1.0,2.913590050647452e-14
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00202.jpg,negative,Positive,1.0,1.0,4.1714723342245463e-10
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00203.jpg,negative,Positive,1.0,1.0,4.60135893831648e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00204.jpg,negative,Positive,1.0,1.0,3.362306344456556e-08
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00205.jpg,negative,Negative,0.9973753690719604,0.00262465444393456,0.9973753690719604
/Users/yechank/Desktop/mm/project/CRC_Screening_Tool_v3/sample_data/tiles/negative/benign Case6__00206.jpg,negative,Negative,1.0,4.451791060236922e-20,1.0
